"","age","cdi_form","fit","se.fit","residual.scale","scores","se_high","se_low","predict_ages"
"1",2,"WG",0.000402498898764359,1.21715881678164e-05,1,0.160194561708215,0.165038853799006,0.155350269617424,2
"2",2.0327868852459,"WG",0.000408038461923105,1.23092572275339e-05,1,0.162399307845396,0.167298392221954,0.157500223468837,2.0327868852459
"3",2.0655737704918,"WG",0.000413654234137986,1.24484099741111e-05,1,0.164634385186919,0.169588852356615,0.159679918017222,2.0655737704918
"4",2.09836065573771,"WG",0.000419347262960274,1.25890611641056e-05,1,0.166900210658189,0.171910657001503,0.161889764314875,2.09836065573771
"5",2.13114754098361,"WG",0.00042511861031639,1.27312256790909e-05,1,0.169197206905923,0.174264234726201,0.164130179085645,2.13114754098361
"6",2.16393442622951,"WG",0.000430969352704506,1.28749185263001e-05,1,0.171525802376393,0.176650019949861,0.166401584802926,2.16393442622951
"7",2.19672131147541,"WG",0.000436900581393799,1.3020154839264e-05,1,0.173886431394732,0.179068453020759,0.168704409768705,2.19672131147541
"8",2.22950819672131,"WG",0.000442913402626427,1.3166949878443e-05,1,0.176279534245318,0.181519980296938,0.171039088193698,2.22950819672131
"9",2.26229508196721,"WG",0.000449008937822233,1.33153190318518e-05,1,0.178705557253249,0.184005054227926,0.173406060278572,2.26229508196721
"10",2.29508196721311,"WG",0.000455188323786241,1.34652778156784e-05,1,0.181164952866924,0.186524133437564,0.175805772296284,2.29508196721311
"11",2.32786885245902,"WG",0.000461452712918956,1.3616841874895e-05,1,0.183658179741744,0.189077682807953,0.178238676675536,2.32786885245902
"12",2.36065573770492,"WG",0.000467803273429521,1.37700269838621e-05,1,0.18618570282495,0.191666173564527,0.180705232085372,2.36065573770492
"13",2.39344262295082,"WG",0.000474241189551775,1.39248490469241e-05,1,0.188747993441607,0.194290083362282,0.183205903520931,2.39344262295082
"14",2.42622950819672,"WG",0.000480767661763224,1.40813240989979e-05,1,0.191345529381763,0.196949896373164,0.185741162390362,2.42622950819672
"15",2.45901639344262,"WG",0.000487383907006994,1.42394683061521e-05,1,0.193978794988784,0.199646103374632,0.188311486602935,2.45901639344262
"16",2.49180327868852,"WG",0.000494091158916788,1.4399297966178e-05,1,0.196648281248882,0.202379201839421,0.190917360658343,2.49180327868852
"17",2.52459016393443,"WG",0.000500890668044895,1.45608295091512e-05,1,0.199354485881868,0.20514969602651,0.193559275737226,2.52459016393443
"18",2.55737704918033,"WG",0.000507783702093283,1.47240794979842e-05,1,0.202097913433127,0.207958097073324,0.196237729792929,2.55737704918033
"19",2.59016393442623,"WG",0.000514771546147829,1.48890646289685e-05,1,0.204879075366836,0.210804923089165,0.198953227644507,2.59016393442623
"20",2.62295081967213,"WG",0.000521855502915717,1.50558017323073e-05,1,0.207698490160455,0.213690699249913,0.201706281070997,2.62295081967213
"21",2.65573770491803,"WG",0.000529036892966052,1.52243077726367e-05,1,0.210556683400489,0.216615957893998,0.204497408906979,2.65573770491803
"22",2.68852459016393,"WG",0.000536317054973735,1.53945998495373e-05,1,0.213454187879546,0.219581238619662,0.207327137139431,2.68852459016393
"23",2.72131147540984,"WG",0.000543697345966632,1.55666951980327e-05,1,0.216391543694719,0.222587088383536,0.210195999005902,2.72131147540984
"24",2.75409836065574,"WG",0.000551179141576091,1.5740611189078e-05,1,0.219369298347284,0.225634061600537,0.213104535094031,2.75409836065574
"25",2.78688524590164,"WG",0.000558763836290852,1.59163653300349e-05,1,0.222388006843759,0.228722720245113,0.216053293442405,2.78688524590164
"26",2.81967213114754,"WG",0.000566452843714385,1.60939752651348e-05,1,0.225448231798325,0.231853633953849,0.219042829642801,2.81967213114754
"27",2.85245901639344,"WG",0.000574247596825708,1.62734587759288e-05,1,0.228550543536632,0.235027380129451,0.222073706943812,2.85245901639344
"28",2.88524590163934,"WG",0.000582149548243736,1.64548337817239e-05,1,0.231695520201007,0.238244544046133,0.225146496355881,2.88524590163934
"29",2.91803278688525,"WG",0.000590160170495199,1.6638118340006e-05,1,0.234883747857089,0.241505718956412,0.228261776757767,2.91803278688525
"30",2.95081967213115,"WG",0.00059828095628618,1.6823330646848e-05,1,0.2381158206019,0.244811506199345,0.231420135004454,2.95081967213115
"31",2.98360655737705,"WG",0.000606513418777318,1.70104890373031e-05,1,0.241392340673373,0.248162515310219,0.234622166036526,2.98360655737705
"32",3.01639344262295,"WG",0.000614859091862735,1.7199611985783e-05,1,0.244713918561368,0.25155936413171,0.237868472991027,3.01639344262295
"33",3.04918032786885,"WG",0.000623319530452723,1.73907181064202e-05,1,0.248081173120184,0.255002678926539,0.241159667313828,3.04918032786885
"34",3.08196721311475,"WG",0.000631896310760242,1.7583826153414e-05,1,0.251494731682576,0.258493094491635,0.244496368873518,3.08196721311475
"35",3.11475409836066,"WG",0.0006405910305913,1.77789550213598e-05,1,0.254955230175337,0.262031254273838,0.247879206076836,3.11475409836066
"36",3.14754098360656,"WG",0.000649405309639226,1.79761237455611e-05,1,0.258463313236412,0.265617810487145,0.251308815985679,3.14754098360656
"37",3.18032786885246,"WG",0.000658340789782934,1.81753515023231e-05,1,0.262019634333608,0.269253424231532,0.254785844435683,3.18032786885246
"38",3.21311475409836,"WG",0.000667399135389193,1.83766576092292e-05,1,0.265624855884899,0.272938765613372,0.258310946156426,3.21311475409836
"39",3.24590163934426,"WG",0.000676582033618978,1.85800615253969e-05,1,0.269279649380353,0.276674513867461,0.261884784893245,3.24590163934426
"40",3.27868852459016,"WG",0.000685891194737944,1.87855828517156e-05,1,0.272984695505702,0.280461357480685,0.265508033530719,3.27868852459016
