"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
170772,27,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"434",TRUE,FALSE,"Marchman","Secondary","production",203,TRUE,"All Data",1092,"All Data (n = 1092)"
170773,25,"Spanish (Mexican)","WS","First",NA,"Female",NA,"435",TRUE,FALSE,"Marchman","Some Secondary","production",21,TRUE,"All Data",1092,"All Data (n = 1092)"
170774,22,"Spanish (Mexican)","WS","First",NA,"Male",NA,"436",TRUE,FALSE,"Marchman","Some Secondary","production",125,TRUE,"All Data",1092,"All Data (n = 1092)"
170775,24,"Spanish (Mexican)","WS","Fourth",NA,"Male",NA,"437",TRUE,FALSE,"Marchman","Some Secondary","production",612,TRUE,"All Data",1092,"All Data (n = 1092)"
170776,25,"Spanish (Mexican)","WS","First",NA,"Male",NA,"438",TRUE,FALSE,"Marchman","Primary","production",51,TRUE,"All Data",1092,"All Data (n = 1092)"
170777,28,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"440",TRUE,FALSE,"Marchman","Secondary","production",326,TRUE,"All Data",1092,"All Data (n = 1092)"
170778,30,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"441",TRUE,FALSE,"Marchman","College","production",588,TRUE,"All Data",1092,"All Data (n = 1092)"
170779,30,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"442",TRUE,FALSE,"Marchman","Secondary","production",443,TRUE,"All Data",1092,"All Data (n = 1092)"
170780,26,"Spanish (Mexican)","WS","First",NA,"Male",NA,"443",TRUE,FALSE,"Marchman","College","production",567,TRUE,"All Data",1092,"All Data (n = 1092)"
170781,29,"Spanish (Mexican)","WS","First",NA,"Female",NA,"445",TRUE,FALSE,"Marchman","College","production",538,TRUE,"All Data",1092,"All Data (n = 1092)"
170782,28,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"446",TRUE,FALSE,"Marchman","Secondary","production",221,TRUE,"All Data",1092,"All Data (n = 1092)"
170783,26,"Spanish (Mexican)","WS","First",NA,"Female",NA,"447",TRUE,FALSE,"Marchman","College","production",29,TRUE,"All Data",1092,"All Data (n = 1092)"
170784,19,"Spanish (Mexican)","WS","First",NA,"Female",NA,"448",TRUE,FALSE,"Marchman","College","production",594,TRUE,"All Data",1092,"All Data (n = 1092)"
170785,26,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"449",TRUE,FALSE,"Marchman","Some Secondary","production",297,TRUE,"All Data",1092,"All Data (n = 1092)"
170786,24,"Spanish (Mexican)","WS","First",NA,"Female",NA,"450",TRUE,FALSE,"Marchman","College","production",443,TRUE,"All Data",1092,"All Data (n = 1092)"
170787,29,"Spanish (Mexican)","WS","First",NA,"Female",NA,"452",TRUE,FALSE,"Marchman","Some Secondary","production",558,TRUE,"All Data",1092,"All Data (n = 1092)"
170788,26,"Spanish (Mexican)","WS","First",NA,"Male",NA,"453",TRUE,FALSE,"Marchman","College","production",477,TRUE,"All Data",1092,"All Data (n = 1092)"
170789,23,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"454",TRUE,FALSE,"Marchman","Primary","production",106,TRUE,"All Data",1092,"All Data (n = 1092)"
170790,25,"Spanish (Mexican)","WS","Fifth",NA,"Female",NA,"455",TRUE,FALSE,"Marchman","Primary","production",439,TRUE,"All Data",1092,"All Data (n = 1092)"
170791,29,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"456",TRUE,FALSE,"Marchman",NA,"production",381,TRUE,"All Data",1092,"All Data (n = 1092)"
170792,23,"Spanish (Mexican)","WS","First",NA,"Male",NA,"457",TRUE,FALSE,"Marchman","Some Secondary","production",375,TRUE,"All Data",1092,"All Data (n = 1092)"
170793,23,"Spanish (Mexican)","WS","First",NA,"Male",NA,"458",TRUE,FALSE,"Marchman","College","production",287,TRUE,"All Data",1092,"All Data (n = 1092)"
170794,28,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"459",TRUE,FALSE,"Marchman","Secondary","production",150,TRUE,"All Data",1092,"All Data (n = 1092)"
170795,27,"Spanish (Mexican)","WS","First",NA,"Female",NA,"460",TRUE,FALSE,"Marchman","Secondary","production",300,TRUE,"All Data",1092,"All Data (n = 1092)"
170796,26,"Spanish (Mexican)","WS","First",NA,"Female",NA,"462",TRUE,FALSE,"Marchman","Secondary","production",254,TRUE,"All Data",1092,"All Data (n = 1092)"
170797,27,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"463",TRUE,FALSE,"Marchman","Secondary","production",279,TRUE,"All Data",1092,"All Data (n = 1092)"
170798,25,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"464",TRUE,FALSE,"Marchman","Some Secondary","production",89,TRUE,"All Data",1092,"All Data (n = 1092)"
170799,25,"Spanish (Mexican)","WS","First",NA,"Female",NA,"465",TRUE,FALSE,"Marchman","Secondary","production",258,TRUE,"All Data",1092,"All Data (n = 1092)"
170800,28,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"466",TRUE,FALSE,"Marchman","Secondary","production",185,TRUE,"All Data",1092,"All Data (n = 1092)"
170801,26,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"467",TRUE,FALSE,"Marchman","Some Secondary","production",105,TRUE,"All Data",1092,"All Data (n = 1092)"
170802,27,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"468",TRUE,FALSE,"Marchman","College","production",437,TRUE,"All Data",1092,"All Data (n = 1092)"
170803,26,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"469",TRUE,FALSE,"Marchman","Some Secondary","production",32,TRUE,"All Data",1092,"All Data (n = 1092)"
170804,27,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"470",TRUE,FALSE,"Marchman","Secondary","production",433,TRUE,"All Data",1092,"All Data (n = 1092)"
170805,28,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"471",TRUE,FALSE,"Marchman","College","production",222,TRUE,"All Data",1092,"All Data (n = 1092)"
170806,27,"Spanish (Mexican)","WS","First",NA,"Male",NA,"472",TRUE,FALSE,"Marchman","College","production",609,TRUE,"All Data",1092,"All Data (n = 1092)"
170807,26,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"473",TRUE,FALSE,"Marchman","Secondary","production",126,TRUE,"All Data",1092,"All Data (n = 1092)"
170808,27,"Spanish (Mexican)","WS","First",NA,"Male",NA,"474",TRUE,FALSE,"Marchman","College","production",523,TRUE,"All Data",1092,"All Data (n = 1092)"
170809,27,"Spanish (Mexican)","WS","First",NA,"Male",NA,"475",TRUE,FALSE,"Marchman","Secondary","production",268,TRUE,"All Data",1092,"All Data (n = 1092)"
170810,20,"Spanish (Mexican)","WS","First",NA,"Female",NA,"476",TRUE,FALSE,"Marchman","College","production",422,TRUE,"All Data",1092,"All Data (n = 1092)"
170811,20,"Spanish (Mexican)","WS","First",NA,"Female",NA,"477",TRUE,FALSE,"Marchman","College","production",491,TRUE,"All Data",1092,"All Data (n = 1092)"
170812,19,"Spanish (Mexican)","WS","First",NA,"Male",NA,"478",TRUE,FALSE,"Marchman","College","production",242,TRUE,"All Data",1092,"All Data (n = 1092)"
170813,20,"Spanish (Mexican)","WS","First",NA,"Female",NA,"479",TRUE,FALSE,"Marchman","College","production",117,TRUE,"All Data",1092,"All Data (n = 1092)"
170814,20,"Spanish (Mexican)","WS","First",NA,"Female",NA,"480",TRUE,FALSE,"Marchman","College","production",327,TRUE,"All Data",1092,"All Data (n = 1092)"
170815,20,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"481",TRUE,FALSE,"Marchman","College","production",55,TRUE,"All Data",1092,"All Data (n = 1092)"
170816,20,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"483",TRUE,FALSE,"Marchman","College","production",480,TRUE,"All Data",1092,"All Data (n = 1092)"
170817,20,"Spanish (Mexican)","WS","First",NA,"Male",NA,"485",TRUE,FALSE,"Marchman","College","production",207,TRUE,"All Data",1092,"All Data (n = 1092)"
170818,20,"Spanish (Mexican)","WS","First",NA,"Female",NA,"486",TRUE,FALSE,"Marchman","College","production",62,TRUE,"All Data",1092,"All Data (n = 1092)"
170819,20,"Spanish (Mexican)","WS","First",NA,"Female",NA,"487",TRUE,FALSE,"Marchman","College","production",266,TRUE,"All Data",1092,"All Data (n = 1092)"
170820,20,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"488",TRUE,FALSE,"Marchman","College","production",171,TRUE,"All Data",1092,"All Data (n = 1092)"
170821,20,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"489",TRUE,FALSE,"Marchman","College","production",29,TRUE,"All Data",1092,"All Data (n = 1092)"
170822,20,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"490",TRUE,FALSE,"Marchman","College","production",61,TRUE,"All Data",1092,"All Data (n = 1092)"
170823,20,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"491",TRUE,FALSE,"Marchman","College","production",154,TRUE,"All Data",1092,"All Data (n = 1092)"
170824,20,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"492",TRUE,FALSE,"Marchman","College","production",194,TRUE,"All Data",1092,"All Data (n = 1092)"
170825,21,"Spanish (Mexican)","WS","First",NA,"Male",NA,"493",TRUE,FALSE,"Marchman","College","production",204,TRUE,"All Data",1092,"All Data (n = 1092)"
170826,20,"Spanish (Mexican)","WS","Fourth",NA,"Female",NA,"495",TRUE,FALSE,"Marchman","Secondary","production",447,TRUE,"All Data",1092,"All Data (n = 1092)"
170827,20,"Spanish (Mexican)","WS","First",NA,"Male",NA,"496",TRUE,FALSE,"Marchman","Secondary","production",64,TRUE,"All Data",1092,"All Data (n = 1092)"
170828,28,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"497",TRUE,FALSE,"Marchman","Some Secondary","production",40,TRUE,"All Data",1092,"All Data (n = 1092)"
170829,29,"Spanish (Mexican)","WS","First",NA,"Male",NA,"500",TRUE,FALSE,"Marchman","College","production",500,TRUE,"All Data",1092,"All Data (n = 1092)"
170830,28,"Spanish (Mexican)","WS","First",NA,"Female",NA,"501",TRUE,FALSE,"Marchman","College","production",646,TRUE,"All Data",1092,"All Data (n = 1092)"
170831,28,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"503",TRUE,FALSE,"Marchman","College","production",222,TRUE,"All Data",1092,"All Data (n = 1092)"
170832,28,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"504",TRUE,FALSE,"Marchman","Secondary","production",481,TRUE,"All Data",1092,"All Data (n = 1092)"
170833,28,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"506",TRUE,FALSE,"Marchman","College","production",287,TRUE,"All Data",1092,"All Data (n = 1092)"
170834,28,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"507",TRUE,FALSE,"Marchman","College","production",621,TRUE,"All Data",1092,"All Data (n = 1092)"
170835,27,"Spanish (Mexican)","WS","First",NA,"Male",NA,"509",TRUE,FALSE,"Marchman","Secondary","production",525,TRUE,"All Data",1092,"All Data (n = 1092)"
170836,28,"Spanish (Mexican)","WS","First",NA,"Female",NA,"510",TRUE,FALSE,"Marchman","College","production",341,TRUE,"All Data",1092,"All Data (n = 1092)"
170837,28,"Spanish (Mexican)","WS",NA,NA,"Male",NA,"511",TRUE,FALSE,"Marchman","College","production",327,TRUE,"All Data",1092,"All Data (n = 1092)"
170838,28,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"514",TRUE,FALSE,"Marchman","College","production",604,TRUE,"All Data",1092,"All Data (n = 1092)"
170839,20,"Spanish (Mexican)","WS","First",NA,"Female",NA,"575",TRUE,FALSE,"Marchman","College","production",168,TRUE,"All Data",1092,"All Data (n = 1092)"
170840,28,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"577",TRUE,FALSE,"Marchman","Some Secondary","production",506,TRUE,"All Data",1092,"All Data (n = 1092)"
170841,27,"Spanish (Mexican)","WS","Fifth",NA,"Female",NA,"578",TRUE,FALSE,"Marchman","Primary","production",211,TRUE,"All Data",1092,"All Data (n = 1092)"
170842,28,"Spanish (Mexican)","WS","First",NA,"Male",NA,"579",TRUE,FALSE,"Marchman","Some Secondary","production",1,TRUE,"All Data",1092,"All Data (n = 1092)"
170843,17,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"583",TRUE,FALSE,"Marchman","Some Secondary","production",26,TRUE,"All Data",1092,"All Data (n = 1092)"
170844,22,"Spanish (Mexican)","WS","First",NA,"Female",NA,"584",TRUE,FALSE,"Marchman","College","production",337,TRUE,"All Data",1092,"All Data (n = 1092)"
170845,22,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"585",TRUE,FALSE,"Marchman","Some Secondary","production",274,TRUE,"All Data",1092,"All Data (n = 1092)"
170846,30,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"588",TRUE,FALSE,"Marchman","Secondary","production",290,TRUE,"All Data",1092,"All Data (n = 1092)"
170847,30,"Spanish (Mexican)","WS","First",NA,"Male",NA,"589",TRUE,FALSE,"Marchman","Some Secondary","production",262,TRUE,"All Data",1092,"All Data (n = 1092)"
170848,22,"Spanish (Mexican)","WS","First",NA,"Male",NA,"590",TRUE,FALSE,"Marchman","Some Secondary","production",58,TRUE,"All Data",1092,"All Data (n = 1092)"
170849,22,"Spanish (Mexican)","WS","First",NA,"Male",NA,"595",TRUE,FALSE,"Marchman","College","production",24,TRUE,"All Data",1092,"All Data (n = 1092)"
170850,25,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"596",TRUE,FALSE,"Marchman","Secondary","production",514,TRUE,"All Data",1092,"All Data (n = 1092)"
170851,25,"Spanish (Mexican)","WS",NA,NA,"Male",NA,"597",TRUE,FALSE,"Marchman","Some Secondary","production",18,TRUE,"All Data",1092,"All Data (n = 1092)"
170852,16,"Spanish (Mexican)","WS","First",NA,"Female",NA,"598",TRUE,FALSE,"Marchman","Secondary","production",25,TRUE,"All Data",1092,"All Data (n = 1092)"
170853,16,"Spanish (Mexican)","WS","First",NA,"Female",NA,"599",TRUE,FALSE,"Marchman","Secondary","production",244,TRUE,"All Data",1092,"All Data (n = 1092)"
170854,27,"Spanish (Mexican)","WS","Fifth",NA,"Female",NA,"600",TRUE,FALSE,"Marchman","Primary","production",506,TRUE,"All Data",1092,"All Data (n = 1092)"
170855,29,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"601",TRUE,FALSE,"Marchman","Secondary","production",456,TRUE,"All Data",1092,"All Data (n = 1092)"
170856,19,"Spanish (Mexican)","WS","First",NA,"Male",NA,"602",TRUE,FALSE,"Marchman","College","production",52,TRUE,"All Data",1092,"All Data (n = 1092)"
170857,20,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"606",TRUE,FALSE,"Marchman","Some Secondary","production",92,TRUE,"All Data",1092,"All Data (n = 1092)"
170858,21,"Spanish (Mexican)","WS","First",NA,"Female",NA,"608",TRUE,FALSE,"Marchman","Some Secondary","production",215,TRUE,"All Data",1092,"All Data (n = 1092)"
170859,20,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"609",TRUE,FALSE,"Marchman","Primary","production",304,TRUE,"All Data",1092,"All Data (n = 1092)"
170860,20,"Spanish (Mexican)","WS","First",NA,"Female",NA,"610",TRUE,FALSE,"Marchman","Primary","production",191,TRUE,"All Data",1092,"All Data (n = 1092)"
170861,27,"Spanish (Mexican)","WS","First",NA,"Male",NA,"611",TRUE,FALSE,"Marchman","Primary","production",224,TRUE,"All Data",1092,"All Data (n = 1092)"
170862,28,"Spanish (Mexican)","WS","First",NA,"Male",NA,"612",TRUE,FALSE,"Marchman","Some Secondary","production",147,TRUE,"All Data",1092,"All Data (n = 1092)"
170863,28,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"613",TRUE,FALSE,"Marchman","Secondary","production",280,TRUE,"All Data",1092,"All Data (n = 1092)"
170864,28,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"614",TRUE,FALSE,"Marchman","Primary","production",246,TRUE,"All Data",1092,"All Data (n = 1092)"
170865,25,"Spanish (Mexican)","WS",NA,NA,"Male",NA,"621",TRUE,FALSE,"Marchman","Primary","production",341,TRUE,"All Data",1092,"All Data (n = 1092)"
170866,26,"Spanish (Mexican)","WS","First",NA,"Male",NA,"622",TRUE,FALSE,"Marchman","Primary","production",336,TRUE,"All Data",1092,"All Data (n = 1092)"
170867,19,"Spanish (Mexican)","WS",NA,NA,"Female",NA,"625",TRUE,FALSE,"Marchman",NA,"production",124,TRUE,"All Data",1092,"All Data (n = 1092)"
170868,28,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"626",TRUE,FALSE,"Marchman","Secondary","production",466,TRUE,"All Data",1092,"All Data (n = 1092)"
170869,23,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"627",TRUE,FALSE,"Marchman","Secondary","production",293,TRUE,"All Data",1092,"All Data (n = 1092)"
170870,20,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"629",TRUE,FALSE,"Marchman","College","production",70,TRUE,"All Data",1092,"All Data (n = 1092)"
170871,18,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"630",TRUE,FALSE,"Marchman","College","production",101,TRUE,"All Data",1092,"All Data (n = 1092)"
170872,18,"Spanish (Mexican)","WS","First",NA,"Female",NA,"631",TRUE,FALSE,"Marchman","College","production",118,TRUE,"All Data",1092,"All Data (n = 1092)"
170873,19,"Spanish (Mexican)","WS","First",NA,"Female",NA,"632",TRUE,FALSE,"Marchman","College","production",127,TRUE,"All Data",1092,"All Data (n = 1092)"
170874,20,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"633",TRUE,FALSE,"Marchman","College","production",90,TRUE,"All Data",1092,"All Data (n = 1092)"
170875,19,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"634",TRUE,FALSE,"Marchman","Secondary","production",34,TRUE,"All Data",1092,"All Data (n = 1092)"
170876,20,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"635",TRUE,FALSE,"Marchman","College","production",42,TRUE,"All Data",1092,"All Data (n = 1092)"
170877,22,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"636",TRUE,FALSE,"Marchman","College","production",177,TRUE,"All Data",1092,"All Data (n = 1092)"
170878,21,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"637",TRUE,FALSE,"Marchman","College","production",131,TRUE,"All Data",1092,"All Data (n = 1092)"
170879,22,"Spanish (Mexican)","WS","First",NA,"Male",NA,"638",TRUE,FALSE,"Marchman","College","production",267,TRUE,"All Data",1092,"All Data (n = 1092)"
170880,23,"Spanish (Mexican)","WS","First",NA,"Female",NA,"640",TRUE,FALSE,"Marchman","Some Secondary","production",105,TRUE,"All Data",1092,"All Data (n = 1092)"
170881,23,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"641",TRUE,FALSE,"Marchman","College","production",71,TRUE,"All Data",1092,"All Data (n = 1092)"
170882,23,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"642",TRUE,FALSE,"Marchman","College","production",380,TRUE,"All Data",1092,"All Data (n = 1092)"
170883,24,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"643",TRUE,FALSE,"Marchman","College","production",419,TRUE,"All Data",1092,"All Data (n = 1092)"
170884,25,"Spanish (Mexican)","WS","First",NA,"Female",NA,"644",TRUE,FALSE,"Marchman","College","production",313,TRUE,"All Data",1092,"All Data (n = 1092)"
170885,25,"Spanish (Mexican)","WS","First",NA,"Male",NA,"645",TRUE,FALSE,"Marchman","College","production",190,TRUE,"All Data",1092,"All Data (n = 1092)"
170886,27,"Spanish (Mexican)","WS","First",NA,"Female",NA,"646",TRUE,FALSE,"Marchman","College","production",391,TRUE,"All Data",1092,"All Data (n = 1092)"
170887,27,"Spanish (Mexican)","WS","First",NA,"Female",NA,"647",TRUE,FALSE,"Marchman","College","production",488,TRUE,"All Data",1092,"All Data (n = 1092)"
170888,28,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"648",TRUE,FALSE,"Marchman","College","production",132,TRUE,"All Data",1092,"All Data (n = 1092)"
170889,27,"Spanish (Mexican)","WS","First",NA,"Male",NA,"649",TRUE,FALSE,"Marchman","College","production",534,TRUE,"All Data",1092,"All Data (n = 1092)"
170890,20,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"652",TRUE,FALSE,"Marchman","College","production",572,TRUE,"All Data",1092,"All Data (n = 1092)"
170891,23,"Spanish (Mexican)","WS","First",NA,"Male",NA,"653",TRUE,FALSE,"Marchman","College","production",26,TRUE,"All Data",1092,"All Data (n = 1092)"
170892,29,"Spanish (Mexican)","WS","First",NA,"Female",NA,"654",TRUE,FALSE,"Marchman","College","production",668,TRUE,"All Data",1092,"All Data (n = 1092)"
170893,19,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"655",TRUE,FALSE,"Marchman",NA,"production",14,TRUE,"All Data",1092,"All Data (n = 1092)"
170894,28,"Spanish (Mexican)","WS","First",NA,"Female",NA,"656",TRUE,FALSE,"Marchman","College","production",285,TRUE,"All Data",1092,"All Data (n = 1092)"
170895,25,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"657",TRUE,FALSE,"Marchman","College","production",353,TRUE,"All Data",1092,"All Data (n = 1092)"
170896,17,"Spanish (Mexican)","WS","First",NA,"Male",NA,"658",TRUE,FALSE,"Marchman","College","production",7,TRUE,"All Data",1092,"All Data (n = 1092)"
170897,25,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"659",TRUE,FALSE,"Marchman","College","production",335,TRUE,"All Data",1092,"All Data (n = 1092)"
170898,21,"Spanish (Mexican)","WS","Fourth",NA,"Female",NA,"660",TRUE,FALSE,"Marchman","Secondary","production",46,TRUE,"All Data",1092,"All Data (n = 1092)"
170899,22,"Spanish (Mexican)","WS","First",NA,"Male",NA,"661",TRUE,FALSE,"Marchman","College","production",224,TRUE,"All Data",1092,"All Data (n = 1092)"
170900,17,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"662",TRUE,FALSE,"Marchman","Secondary","production",31,TRUE,"All Data",1092,"All Data (n = 1092)"
170901,18,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"663",TRUE,FALSE,"Marchman",NA,"production",19,TRUE,"All Data",1092,"All Data (n = 1092)"
170902,22,"Spanish (Mexican)","WS","First",NA,"Female",NA,"664",TRUE,FALSE,"Marchman","College","production",182,TRUE,"All Data",1092,"All Data (n = 1092)"
170903,25,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"665",TRUE,FALSE,"Marchman","Secondary","production",296,TRUE,"All Data",1092,"All Data (n = 1092)"
170904,25,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"666",TRUE,FALSE,"Marchman","College","production",609,TRUE,"All Data",1092,"All Data (n = 1092)"
170905,21,"Spanish (Mexican)","WS","First",NA,"Female",NA,"667",TRUE,FALSE,"Marchman","College","production",182,TRUE,"All Data",1092,"All Data (n = 1092)"
170906,30,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"668",TRUE,FALSE,"Marchman","Some Secondary","production",482,TRUE,"All Data",1092,"All Data (n = 1092)"
170907,28,"Spanish (Mexican)","WS","First",NA,"Male",NA,"669",TRUE,FALSE,"Marchman","College","production",143,TRUE,"All Data",1092,"All Data (n = 1092)"
170908,30,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"671",TRUE,FALSE,"Marchman","College","production",467,TRUE,"All Data",1092,"All Data (n = 1092)"
170909,29,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"672",TRUE,FALSE,"Marchman","Some Secondary","production",653,TRUE,"All Data",1092,"All Data (n = 1092)"
170910,24,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"673",TRUE,FALSE,"Marchman","College","production",144,TRUE,"All Data",1092,"All Data (n = 1092)"
170911,24,"Spanish (Mexican)","WS","Third",NA,"Male",NA,"674",TRUE,FALSE,"Marchman","Some Secondary","production",53,TRUE,"All Data",1092,"All Data (n = 1092)"
170912,29,"Spanish (Mexican)","WS",NA,NA,"Female",NA,"675",TRUE,FALSE,"Marchman","Some Secondary","production",298,TRUE,"All Data",1092,"All Data (n = 1092)"
170913,23,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"677",TRUE,FALSE,"Marchman",NA,"production",27,TRUE,"All Data",1092,"All Data (n = 1092)"
170914,30,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"678",TRUE,FALSE,"Marchman","College","production",628,TRUE,"All Data",1092,"All Data (n = 1092)"
170915,19,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"679",TRUE,FALSE,"Marchman","College","production",49,TRUE,"All Data",1092,"All Data (n = 1092)"
170916,20,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"680",TRUE,FALSE,"Marchman","Some Secondary","production",104,TRUE,"All Data",1092,"All Data (n = 1092)"
170917,29,"Spanish (Mexican)","WS","First",NA,"Female",NA,"681",TRUE,FALSE,"Marchman","Secondary","production",407,TRUE,"All Data",1092,"All Data (n = 1092)"
170918,25,"Spanish (Mexican)","WS","Third",NA,"Female",NA,"682",TRUE,FALSE,"Marchman","Some Secondary","production",148,TRUE,"All Data",1092,"All Data (n = 1092)"
170919,23,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"683",TRUE,FALSE,"Marchman","College","production",111,TRUE,"All Data",1092,"All Data (n = 1092)"
170920,29,"Spanish (Mexican)","WS","Fourth",NA,"Male",NA,"684",TRUE,FALSE,"Marchman","Secondary","production",488,TRUE,"All Data",1092,"All Data (n = 1092)"
170921,28,"Spanish (Mexican)","WS","Fourth",NA,"Female",NA,"685",TRUE,FALSE,"Marchman",NA,"production",269,TRUE,"All Data",1092,"All Data (n = 1092)"
170922,28,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"686",TRUE,FALSE,"Marchman","College","production",253,TRUE,"All Data",1092,"All Data (n = 1092)"
170923,23,"Spanish (Mexican)","WS","Fourth",NA,"Female",NA,"687",TRUE,FALSE,"Marchman","Some Secondary","production",31,TRUE,"All Data",1092,"All Data (n = 1092)"
170924,17,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"688",TRUE,FALSE,"Marchman","College","production",31,TRUE,"All Data",1092,"All Data (n = 1092)"
170925,23,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"689",TRUE,FALSE,"Marchman","Secondary","production",117,TRUE,"All Data",1092,"All Data (n = 1092)"
170926,28,"Spanish (Mexican)","WS","First",NA,"Female",NA,"690",TRUE,FALSE,"Marchman","College","production",632,TRUE,"All Data",1092,"All Data (n = 1092)"
170927,19,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"691",TRUE,FALSE,"Marchman","College","production",44,TRUE,"All Data",1092,"All Data (n = 1092)"
170928,27,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"692",TRUE,FALSE,"Marchman","Secondary","production",136,TRUE,"All Data",1092,"All Data (n = 1092)"
170929,24,"Spanish (Mexican)","WS","Second",NA,"Male",NA,"693",TRUE,FALSE,"Marchman","College","production",53,TRUE,"All Data",1092,"All Data (n = 1092)"
170930,29,"Spanish (Mexican)","WS","First",NA,"Male",NA,"694",TRUE,FALSE,"Marchman","College","production",28,TRUE,"All Data",1092,"All Data (n = 1092)"
170931,29,"Spanish (Mexican)","WS","First",NA,"Male",NA,"695",TRUE,FALSE,"Marchman","College","production",317,TRUE,"All Data",1092,"All Data (n = 1092)"
170932,30,"Spanish (Mexican)","WS",NA,NA,"Male",NA,"696",TRUE,FALSE,"Marchman","College","production",87,TRUE,"All Data",1092,"All Data (n = 1092)"
170933,19,"Spanish (Mexican)","WS","First",NA,"Female",NA,"697",TRUE,FALSE,"Marchman","Secondary","production",50,TRUE,"All Data",1092,"All Data (n = 1092)"
170934,29,"Spanish (Mexican)","WS","Second",NA,"Female",NA,"698",TRUE,FALSE,"Marchman","Secondary","production",398,TRUE,"All Data",1092,"All Data (n = 1092)"
